,Constract,O_Time,O_price,C_Time,C_price,Proportion,Cost,Volume,Stop loss,Lock in gain,Fee,Profit,Cash
1649,IOTAUSDT,1534028400000.0,0.5418,1534179600000.0,0.506,-1.0_0.3772,1000.0,0,0.5147099999999999,0.59598,1.3537467700258397,-67.42978959025469,2516.9117513678275
1650,ADAUSDT,1534039200000.0,0.11139,1534183200000.0,0.10461,-0.75_0.3021,1000.0,0,0.1058205,0.12252900000000001,1.3573929437112846,-62.224616213304806,3935.6383506896073
1651,LTCUSDT,1534042800000.0,59.51,1534186800000.0,56.46,-1.0_0.3772,1000.0,0,56.534499999999994,65.461,1.364123676692993,-52.616014115274645,2935.6383506896073
1652,ADAUSDT,1534042800000.0,0.11231,1534183200000.0,0.10461,-1.0_0.3772,1000.0,0,0.10669449999999998,0.123541,1.352007835455436,-69.91224289911851,1935.638350689607
1653,ADAUSDT,1534046400000.0,0.11161,1534183200000.0,0.10461,-1.0_0.3772,730.4736652571116,0,0.1060295,0.122771,0.9905932365498152,-46.80472867960853,1205.3533538668155
1654,LTCUSDT,1534050000000.0,59.62,1534183200000.0,56.61,-1.0_0.3772,454.9062390146238,0,56.638999999999996,65.58200000000001,0.6207921253349347,-23.587376818961534,750.6400120505614
1655,ADAUSDT,1534053600000.0,0.11309,1534179600000.0,0.10672,-1.0_0.3772,283.29520438165497,0,0.10743549999999999,0.12439900000000001,0.38544330367487933,-16.342561102871503,467.4649353931495
1656,ADAUSDT,1534057200000.0,0.11321,1534179600000.0,0.10672,-1.0_0.3772,176.4235482887358,0,0.1075495,0.12453100000000002,0.23991327340870205,-10.353762124163024,291.11619726367877
1657,EOSUSDT,1534075200000.0,5.1392,1534183200000.0,4.6847,-1.0_0.3772,109.86867376990949,0,4.8822399999999995,5.65312,0.1470145557623268,-9.863568149400196,181.29411190593245
1658,TRXUSDT,1534075200000.0,0.02279,1534176000000.0,0.02149,-1.0_0.3772,68.42128272016798,0,0.0216505,0.025069000000000004,0.09305774809979495,-3.995983045871554,112.9018423594993
1659,TRXUSDT,1534078800000.0,0.02243,1534179600000.0,0.02063,-1.0_0.3772,42.60970637433238,0,0.021308499999999998,0.024673,0.05725999864178006,-3.476674687620748,70.31020408860898
1660,ADAUSDT,1534078800000.0,0.11086,1534183200000.0,0.10461,-0.75_0.3021,21.249320265112964,0,0.105317,0.12194600000000001,0.02891046117866429,-1.2268921647413218,49.07583609377248
1661,BTCUSDT,1534096800000.0,6296.97,1534215600000.0,5926.52,-1.0_0.3772,18.51921762661213,0,5982.1215,6926.667000000001,0.02516426631009866,-1.1146476479648397,30.558529539007303
1662,BTCUSDT,1534100400000.0,6303.93,1534215600000.0,5926.52,-1.0_0.3772,11.53293820257052,0,5988.7335,6934.323000000001,0.01566278763053207,-0.7061282920114723,19.03048173203361
1663,BTCUSDT,1534104000000.0,6321.99,1534215600000.0,5926.52,-0.75_0.3021,5.751438306362114,0,6005.8904999999995,6954.189,0.007800168100060518,-0.3675794950235484,13.283090475598843
1664,XLMUSDT,1534104000000.0,0.22267,1534150800000.0,0.23915,0.75_0.3021,-4.0139617510832455,0,0.23380350000000003,0.200403,0.005827500207121233,-0.30290429392810675,9.270344958104292
1665,BTCUSDT,1534161600000.0,6441.35,1534903200000.0,6809.0,0.75_0.3021,-288.8297466723251,0,6763.4175000000005,5797.215,0.4159014280661274,-16.901305320740825,667.05951672104
1666,XLMUSDT,1534176000000.0,0.22901,1534212000000.0,0.20004,1.0_0.3772,-276.0251494726935,0,0.2404605,0.206109,0.3619929840045474,34.555471669171865,455.46863014068265
1667,EOSUSDT,1534291200000.0,4.5772,1534525200000.0,5.1924,-1.0_0.3772,1000.0,0,4.34834,5.0349200000000005,1.494083719304378,132.91122957266433,9172.23351041706
1668,TRXUSDT,1534294800000.0,0.01984,1534525200000.0,0.02222,-1.0_0.3772,1000.0,0,0.018848,0.021824000000000003,1.4839717741935483,118.47570564516133,8172.233510417061
1669,IOTAUSDT,1534305600000.0,0.4679,1534377600000.0,0.4421,-1.0_0.3772,1000.0,0,0.444505,0.51469,1.361402008976277,-56.501389185723404,7172.233510417061
1670,ONTUSDT,1534305600000.0,1.28,1534402800000.0,1.447,-1.0_0.3772,1000.0,0,1.216,1.4080000000000001,1.491328125,128.977421875,6172.233510417061
1671,ONTUSDT,1534309200000.0,1.285,1534402800000.0,1.447,-0.75_0.3021,1000.0,0,1.2207499999999998,1.4135,1.488249027237354,124.58178988326854,5172.233510417061
1672,IOTAUSDT,1534309200000.0,0.4701,1534377600000.0,0.4421,-1.0_0.3772,1000.0,0,0.446595,0.5171100000000001,1.3583067432461178,-60.92010210593483,4172.233510417061
1673,ONTUSDT,1534323600000.0,1.284,1534402800000.0,1.447,-1.0_0.3772,1000.0,0,1.2198,1.4124,1.4888629283489097,125.45817757009354,3172.2335104170606
1674,XLMUSDT,1534377600000.0,0.21475,1534546800000.0,0.23868,-0.75_0.3021,1000.0,0,0.20401249999999999,0.23622500000000002,1.4780023282887078,109.95389522700822,4054.812019125403
1675,XLMUSDT,1534381200000.0,0.21535,1534546800000.0,0.23868,-0.75_0.3021,1000.0,0,0.2045825,0.23688500000000004,1.475834687717669,106.85943348038064,3054.812019125403
1676,EOSUSDT,1534388400000.0,4.6552,1534525200000.0,5.1924,-1.0_0.3772,1000.0,0,4.42244,5.12072,1.4807784842756488,113.91705619522273,2054.812019125403
1677,ETHUSDT,1534435200000.0,291.44,1534806000000.0,273.81,-0.5_0.2116,1000.0,0,276.868,320.584,1.3576550919571782,-61.85038086741698,4433.829408453766
1678,NEOUSDT,1534442400000.0,16.978,1534510800000.0,17.927,0.25_0.1091,-483.7133807972445,0,17.826900000000002,15.280200000000002,0.6961250376787297,-27.733702984232156,3950.477428289963
1679,XRPUSDT,1534446000000.0,0.30065,1534500000000.0,0.31722,1.0_0.3772,-1000.0,0,0.3156825,0.27058499999999996,1.4385797438882424,-56.55249958423441,2950.116027656521
1680,TRXUSDT,1534446000000.0,0.01964,1534525200000.0,0.02222,-0.5_0.2116,624.3396457919445,0,0.018658,0.021604,0.9314867770364337,81.08461740540835,2326.039344112522
1681,NEOUSDT,1534446000000.0,16.841,1534510800000.0,17.927,0.25_0.1091,-253.76937491300626,0,17.68305,15.156900000000002,0.3667322331739672,-16.731172655685956,2072.5293683891314
1682,EOSUSDT,1534449600000.0,4.7139,1534525200000.0,5.1924,0.5_0.2116,-438.54755647994494,0,4.9495949999999995,4.24251,0.6451279325251056,-45.16134715135741,1633.8524671820894
1683,NEOUSDT,1534449600000.0,16.786,1534500000000.0,17.678,0.25_0.1091,-178.25223822904286,0,17.625300000000003,15.107400000000002,0.2561837005140005,-9.72842226242905,1455.7824356758222
1684,ETHUSDT,1534453200000.0,283.11,1534546800000.0,315.57,-0.25_0.1091,158.80868856533448,0,268.9545,311.42100000000005,0.235077920134245,17.97314514097539,1296.9873575952524
1685,XRPUSDT,1534453200000.0,0.29171,1534492800000.0,0.31278,0.75_0.3021,-391.84603132803863,0,0.30629550000000005,0.262539,0.5683963704852087,-28.871148693277554,904.9782001272798
1686,NEOUSDT,1534453200000.0,16.143,1534510800000.0,17.927,-0.25_0.1091,98.74390340373209,0,15.33585,17.7573,0.1458801556263152,10.766535360216949,806.4394682130946
1687,TRXUSDT,1534453200000.0,0.0191,1534500000000.0,0.02108,-0.75_0.3021,243.64162323948304,0,0.018144999999999998,0.02101,0.35877823535254977,24.8983115036096,562.6964165697267
1688,XRPUSDT,1534456800000.0,0.29195,1534492800000.0,0.31278,1.0_0.3772,-212.33866247857785,0,0.3065475,0.262755,0.3078790599502287,-15.457782603121265,350.37966616368146
1689,LTCUSDT,1534460400000.0,54.86,1534546800000.0,61.47,-0.75_0.3021,105.89259179666718,0,52.117,60.346000000000004,0.15718081740055423,12.601660447199695,244.56158661649164
1690,BTCUSDT,1534464000000.0,6316.0,1534903200000.0,6809.0,0.25_0.1091,-26.684582768652216,0,6631.8,5684.400000000001,0.03881643511510327,-2.121701062243909,217.93244945415904
1691,BNBUSDT,1534464000000.0,9.7779,1534550400000.0,10.8766,-1.0_0.3772,82.2209402318692,0,9.289005,10.755690000000001,0.12157648237488619,9.117232160866982,135.67263377206558
1692,TRXUSDT,1534464000000.0,0.01932,1534474800000.0,0.02036,0.25_0.1091,-14.80529325088522,0,0.020286000000000002,0.017388,0.021285291166490056,-0.8182575986675584,120.91453147406703
1693,BTCUSDT,1534467600000.0,6342.77,1534903200000.0,6809.0,0.75_0.3021,-36.53071790603229,0,6659.9085000000005,5708.493,0.05302265727505692,-2.7382400952917996,84.36860577077614
